Player_Name,Team,Season,Position_Played,Minutes_Played,Games_Played,Goals,Assists,Shots_on_Target,Key_Passes,Cards_Y,Cards_R,xG,xA,xGChain,xGBuildup,Non_Penalty_Goals,npxG
Patric Pfeiffer,Augsburg,2023/2024,DF,503,11,0,1,11,4,0,0,0.4534807316958904,0.6695820167660713,1.06826829072088,0.2537745581939816,0,0.4534807316958904
Andreas Müller,Darmstadt,2023/2024,MF,334,11,0,0,3,1,3,0,0.0725825019180774,0.0165319163352251,0.9415937978774308,0.9020726475864648,0,0.0725825019180774
Frank Ronstadt,Darmstadt,2023/2024,FW,62,4,0,0,3,1,0,0,0.0718104019761085,0.0137434285134077,0.0843069367110729,0.0414292179048061,0,0.0718104019761085
Fabian Rüdlin,Freiburg,2023/2024,FW,3,1,0,0,0,0,0,0,0.0,0.0,0.0373377688229084,0.0373377688229084,0,0.0
Moritz-Broni Kwarteng,Bochum,2023/2024,FW,254,11,0,1,14,4,1,1,1.7395308427512646,0.3739005522802472,1.8945809453725817,0.6347060203552246,0,1.7395308427512646
Marcus Müller,Mainz 05,2023/2024,FW,15,1,0,0,1,0,0,0,0.0134237660095095,0.0,0.0134237660095095,0.0,0,0.0134237660095095
Kofi Amoako,Wolfsburg,2023/2024,FW,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Fabio Torsiello,Darmstadt,2023/2024,FW,116,10,0,0,4,1,0,0,0.4996874183416366,0.07237359136343,0.5928282178938389,0.0658443346619606,0,0.4996874183416366
Elias Baum,Eintracht Frankfurt,2023/2024,FW,21,4,0,0,0,0,0,0,0.0,0.0,0.0332672037184238,0.0332672037184238,0,0.0
Hendry Blank,Borussia Dortmund,2023/2024,FW,36,1,0,0,0,0,0,0,0.0,0.0,0.0846703574061393,0.0846703574061393,0,0.0
Samuel Bamba,Borussia Dortmund,2023/2024,FW,40,2,0,0,2,1,0,0,0.1001552492380142,0.1008847057819366,0.5207335352897644,0.3196935653686523,0,0.1001552492380142
Samuele Di Benedetto,VfB Stuttgart,2023/2024,FW,1,1,0,0,0,1,0,0,0.0,0.0210212133824825,0.0,0.0,0,0.0
Ole Pohlmann,Borussia Dortmund,2023/2024,FW,50,2,0,0,1,1,0,0,0.0575165338814258,0.0503891259431839,0.1079056635499,0.0,0,0.0575165338814258
Nuha Jatta,RasenBallsport Leipzig,2023/2024,FW,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
David Jurásek,Hoffenheim,2023/2024,DF,474,13,0,1,5,6,1,0,0.1003778837621212,1.2145703472197056,3.209126329049468,1.956794848665595,0,0.1003778837621212
Shio Fukuda,Borussia M.Gladbach,2023/2024,FW,23,5,0,0,2,1,0,0,0.0977842062711715,0.0120176570490002,0.2082750461995601,0.1382360011339187,0,0.0977842062711715
Kjell-Arik Wätjen,Borussia Dortmund,2023/2024,MF,103,2,0,1,0,3,0,0,0.0,0.7191968560218811,1.1783769130706787,0.4591800272464752,0,0.0
Pep Biel,Augsburg,2023/2024,FW,242,11,0,0,6,4,1,0,0.9485033508390188,0.17878810595721,1.212286819703877,0.1036668643355369,0,0.9485033508390188
Nnamdi Collins,Eintracht Frankfurt,2023/2024,DF,87,2,0,0,0,0,0,0,0.0,0.0,0.103748008608818,0.103748008608818,0,0.0
Isak Hansen-Aaröen,Werder Bremen,2023/2024,FW,18,3,0,0,0,1,1,0,0.0,0.1230475530028343,0.1230475530028343,0.0,0,0.0
Christian Kühlwetter,FC Heidenheim,2023/2024,FW,6,1,0,1,0,1,0,0,0.0,0.62220299243927,0.62220299243927,0.0,0,0.0
Tim Drexler,Hoffenheim,2023/2024,DF,565,8,0,0,0,1,1,0,0.0,0.0137376682832837,2.8544292896986008,2.8544292896986008,0,0.0
Max Moerstedt,Hoffenheim,2023/2024,FW,10,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Joel Imasuen,Werder Bremen,2023/2024,FW,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Marko Mladenovic,Eintracht Frankfurt,2023/2024,FW,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Asaf Arania,Darmstadt,2023/2024,FW,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Matteo Vinlöf,Bayern Munich,2023/2024,FW,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Jonathan Asp Jensen,Bayern Munich,2023/2024,FW,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Mahmut Kücüksahin,Augsburg,2023/2024,FW,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Jonathan Norbye,RasenBallsport Leipzig,2023/2024,FW,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Bennit Bröger,Wolfsburg,2023/2024,FW,7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
Harry Kane,Bayern Munich,2024/2025,FW,2400,31,26,9,114,36,5,0,24.83850298821926,5.889719098806381,30.19251061975956,8.705299209803343,17,18.018512774258852
Patrik Schick,Bayer Leverkusen,2024/2025,FW,1675,31,21,0,68,11,4,0,13.808413846418262,0.8931068908423185,13.012595891952516,2.17465521954,20,13.050637168809772
Serhou Guirassy,Borussia Dortmund,2024/2025,FW,2608,30,21,2,89,25,4,0,24.67502747476101,3.927161391824484,28.84895157814026,5.983426092192531,18,21.64392078667879
Jonathan Burkardt,Mainz 05,2024/2025,FW,2144,29,18,2,72,20,0,0,15.531241215765476,3.2260143337771297,17.678049380891025,2.2389991842210293,16,14.015687860548496
Tim Kleindienst,Borussia M.Gladbach,2024/2025,FW,2756,31,16,7,75,28,3,1,15.641376122832298,6.164368532598019,22.16408023238182,5.898254873231053,15,14.125822767615318
Ermedin Demirovic,VfB Stuttgart,2024/2025,FW,1847,34,15,1,66,18,2,0,17.190185952931643,2.3308997359126806,18.022325498983264,3.6710129603743553,15,15.674632657319307
Omar Marmoush,Eintracht Frankfurt,2024/2025,FW,1471,17,15,9,77,33,2,0,10.454029858112335,6.4370531141757965,15.567543163895609,4.923579152673483,13,8.938476577401161
Hugo Ekitike,Eintracht Frankfurt,2024/2025,FW,2623,33,15,8,117,43,1,0,23.090678934007883,7.497596137225628,32.08109536021948,6.5742603074759245,14,20.81734884157777
Benjamin Sesko,RasenBallsport Leipzig,2024/2025,FW,2436,33,13,5,68,19,0,1,10.84312501270324,2.5418332908302546,14.85635886900127,4.552526947110891,11,9.327571731992066
Nick Woltemade,VfB Stuttgart,2024/2025,FW,1604,28,12,2,49,36,3,1,12.919283613562584,5.339851493015885,18.696467697620392,5.270718416199088,10,10.64595346339047
Jamal Musiala,Bayern Munich,2024/2025,MF,1822,25,12,2,68,41,3,0,11.052295371890068,5.645927414298058,23.51362369954586,10.554121501743792,12,11.052295371890068
Michael Olise,Bayern Munich,2024/2025,MF,2370,34,12,15,86,89,3,0,10.028207782655954,14.287162024527788,31.13305725902319,15.147963047027588,12,10.028207782655954
Leroy Sané,Bayern Munich,2024/2025,MF,1638,30,11,5,67,37,2,0,10.864085894078016,6.123259458690882,21.53510593622923,8.566130949184299,11,10.864085894078016
Andrej Kramaric,Hoffenheim,2024/2025,FW,2800,32,11,8,69,50,4,0,12.799855667166412,4.250613275915384,19.27825254201889,5.942930793389678,8,10.52652560081333
Alassane Pléa,Borussia M.Gladbach,2024/2025,FW,1930,30,11,4,42,25,3,0,6.866865694522858,3.2658191584050655,13.179648963734508,6.668403459712863,10,6.10908904671669
Shuto Machino,Holstein Kiel,2024/2025,FW,1901,31,11,2,49,26,2,0,8.25303456094116,2.2886266466230154,12.449354909360409,6.3784140115603805,9,6.73748121317476
Florian Wirtz,Bayer Leverkusen,2024/2025,FW,2365,31,10,12,78,56,3,0,10.05364241823554,8.316964589059353,20.83097556233406,10.964113848283889,8,7.0225357711315155
Xavi Simons,RasenBallsport Leipzig,2024/2025,MF,2171,25,10,6,50,50,5,0,6.223592175170779,6.1870312336832285,16.81583746895194,6.952227101661265,10,6.223592175170779
Ritsu Doan,Freiburg,2024/2025,FW,2901,34,10,7,61,27,2,0,8.055666498839855,4.389358818531036,19.25091073103249,10.242727846838534,10,8.055666498839855
Paul Nebel,Mainz 05,2024/2025,MF,2347,31,10,4,44,35,3,1,6.269156511873007,4.3142322562634945,17.700350554659963,8.364783497527242,10,6.269156511873007
Jens Stage,Werder Bremen,2024/2025,MF,2215,28,10,5,44,23,10,0,7.943040877580643,3.238111473619938,15.3200044631958,7.953148111701012,10,7.943040877580643
Mohammed Amoura,Wolfsburg,2024/2025,FW,2512,31,10,9,76,35,6,0,10.863602759316564,4.308450622484088,16.025755416601896,5.196772448718548,8,9.348049404099584
Alexis Claude Maurice,Augsburg,2024/2025,FW,2160,28,9,2,59,21,4,0,4.652821511030197,1.2668815301731229,11.06004698574543,5.729791997931898,9,4.652821511030197
Jonas Wind,Wolfsburg,2024/2025,FW,1966,31,9,3,40,33,2,0,6.339151995256543,4.765156495384872,9.863119781017303,4.174212370067835,8,4.8235986810177565
Deniz Undav,VfB Stuttgart,2024/2025,FW,1733,27,9,3,75,26,4,0,11.975074492394924,4.6570643819868565,19.974650152027607,5.010630551725626,9,11.975074492394924
Loïs Openda,RasenBallsport Leipzig,2024/2025,FW,2489,33,9,5,78,28,3,1,10.03450933098793,3.765269065275788,15.741462273523211,4.010902209207416,9,9.27673265337944
Benedict Hollerbach,Union Berlin,2024/2025,FW,2594,34,9,1,76,28,3,0,9.080473525449634,2.390376001596451,12.341620037332175,2.798220462165773,9,9.080473525449634
Marvin Ducksch,Werder Bremen,2024/2025,FW,2477,32,8,8,71,61,3,0,10.446885596960785,10.059994157403708,19.355842046439648,4.983372114598751,7,8.931332174688578
Vincenzo Grifo,Freiburg,2024/2025,FW,2510,34,8,11,66,65,2,0,7.989085482433438,8.86034712381661,14.169706366956234,6.400352879427373,8,5.7157554272562265
Maximilian Beier,Borussia Dortmund,2024/2025,FW,1578,29,8,5,42,25,2,0,9.488328475505114,3.210040792822838,14.034051459282637,4.297043411061168,8,9.488328475505114
Jamie Bynoe-Gittens,Borussia Dortmund,2024/2025,FW,1803,32,8,3,52,21,4,0,4.5964207872748375,3.4763143323361874,12.025190606713297,5.523857708089054,8,4.5964207872748375
Adam Hlozek,Hoffenheim,2024/2025,FW,1890,27,8,3,59,21,2,0,5.854527406394482,2.8081529047340155,11.557377450168133,4.727587189525366,8,5.854527406394482
Victor Boniface,Bayer Leverkusen,2024/2025,FW,1031,19,8,1,51,10,2,0,9.102240042760968,1.1899061873555183,8.272871671244502,2.321392834186554,8,8.344463424757123
Phil Harres,Holstein Kiel,2024/2025,FW,1461,25,8,1,37,10,3,0,6.069004004821181,1.687046148814261,8.803555831313133,2.012516127899289,8,6.069004004821181
Nadiem Amiri,Mainz 05,2024/2025,MF,2501,30,7,5,62,62,7,2,5.710457522422075,8.261441332288086,16.05507216975093,10.064808908849956,5,4.194904129952192
Serge Gnabry,Bayern Munich,2024/2025,FW,1216,27,7,5,49,24,0,0,8.36918669193983,5.2104566488415,17.931560218334198,8.162198606878519,7,7.611410014331341
Marius Bülter,Hoffenheim,2024/2025,FW,1772,25,7,2,38,22,4,0,3.648140865378082,3.039690352976322,7.931092381477356,2.67352965567261,7,3.648140865378082
Myron Boadu,Bochum,2024/2025,FW,999,18,7,1,25,11,2,0,8.229468438774347,1.6477082949131727,10.03551159799099,1.1547716669738293,6,7.4716917015612125
Jae-Sung Lee,Mainz 05,2024/2025,MF,2711,33,7,6,39,34,4,0,6.852779902517796,4.826654347591102,15.59731212258339,7.906934417784214,7,6.852779902517796
Karim Adeyemi,Borussia Dortmund,2024/2025,FW,1462,25,7,6,46,29,4,0,5.742135550826788,7.36732954531908,15.46747213602066,3.5720093846321106,7,5.742135550826788
Phillip Tietz,Augsburg,2024/2025,FW,1683,34,7,2,51,21,4,0,6.620653829537332,1.4810154465958476,7.860493987798691,1.4614172922447324,6,5.862877114675939
Marvin Pieringer,FC Heidenheim,2024/2025,FW,2253,31,7,4,60,31,7,0,9.497590685263276,5.089528257027268,11.624920902773738,2.838040864095092,4,7.224260637536645
Andrej Ilic,Union Berlin,2024/2025,FW,954,16,7,0,27,6,1,0,5.666820885613561,0.3420870099216699,4.31884459964931,0.4574203137308359,6,4.909044222906232
Samuel Essende,Augsburg,2024/2025,FW,1668,30,7,2,44,11,4,2,5.770508166402578,1.7677066437900066,6.685472250916064,1.159614222124219,7,5.770508166402578
Alexander Bernhardsson,Holstein Kiel,2024/2025,FW,1288,19,7,2,27,15,3,0,3.981335630640387,1.6960009150207045,7.800582721829414,2.906135031953454,7,3.981335630640387
Lucas Höler,Freiburg,2024/2025,FW,1867,31,6,4,35,21,3,0,11.579248806461692,3.0513127334415913,14.530475705862044,2.6790542542003095,6,10.821472128853202
Enzo Millot,VfB Stuttgart,2024/2025,MF,1863,29,6,5,44,24,9,0,8.739531425759196,2.9312736243009567,15.809536406770349,7.308554684743285,6,7.981754807755351
Tiago Tomás,Wolfsburg,2024/2025,FW,1919,32,6,1,42,19,7,0,5.56389169767499,2.606959294527769,9.028159266337752,2.590786171145737,6,5.56389169767499
Morgan Guilavogui,St. Pauli,2024/2025,FW,1828,25,6,2,41,27,6,0,8.65836637839675,3.0779383797198534,11.957147855311632,3.651807775720954,6,8.65836637839675
Marco Grüll,Werder Bremen,2024/2025,FW,1189,30,6,1,25,11,1,0,4.213682193309069,2.0658823987469077,7.891282428056002,2.1898325979709625,6,4.213682193309069
Mitchell Weiser,Werder Bremen,2024/2025,DF,2874,32,5,8,43,41,7,1,5.540983958169818,6.046214004978538,18.330695912241936,10.379622384905815,5,5.540983958169818
Kingsley Coman,Bayern Munich,2024/2025,MF,1276,28,5,4,44,32,0,0,4.042191399261355,4.258397921919823,12.850466405972838,6.604279920458794,5,4.042191399261355
Julian Brandt,Borussia Dortmund,2024/2025,MF,2354,30,5,10,44,61,1,0,4.579855159856379,9.031145641580224,23.14715365692973,13.3252425622195,5,4.579855159856379
Oliver Burke,Werder Bremen,2024/2025,FW,872,25,5,0,35,14,4,0,5.17337729409337,1.484443936496973,7.6511080376803875,1.8381715761497617,5,5.17337729409337
Willi Orban,RasenBallsport Leipzig,2024/2025,DF,2228,25,5,0,22,8,4,2,5.23684098944068,1.062859384343028,8.339662676677108,6.81000073812902,5,5.23684098944068
Lukas Kübler,Freiburg,2024/2025,DF,1864,28,5,1,18,11,5,0,2.8583033233880997,0.7445640284568071,4.521047971211374,3.004688539542258,5,2.8583033233880997
Steven Skrzybski,Holstein Kiel,2024/2025,FW,1313,23,5,3,32,21,0,0,3.263728693127632,3.969407096039504,9.242973761167375,4.136365515645593,5,3.263728693127632
Armin Gigovic,Holstein Kiel,2024/2025,MF,1900,30,5,1,25,15,5,0,1.9713275507092476,2.4431175496429205,8.284323370084167,4.726066544651985,5,1.9713275507092476
Romano Schmid,Werder Bremen,2024/2025,MF,2856,32,5,4,48,68,3,0,4.85783976316452,6.564444359391928,19.91676950454712,13.533827669918535,4,4.100063048303127
Jeremie Frimpong,Bayer Leverkusen,2024/2025,DF,2335,33,5,5,34,30,4,0,5.46559808216989,4.449963368475437,14.958293974399568,6.565218105912209,5,5.46559808216989
Tom Bischof,Hoffenheim,2024/2025,MF,2593,31,5,2,51,49,5,0,2.185795512981713,4.426293452270329,11.751291548833253,8.606690591201186,5,2.185795512981713
Rasmus Kristensen,Eintracht Frankfurt,2024/2025,DF,2520,30,5,3,24,20,4,0,3.010503049939871,4.46722864639014,16.33640332520008,11.128150700591505,5,3.010503049939871
Mathias Honsak,FC Heidenheim,2024/2025,FW,1164,22,5,1,29,13,1,0,2.7486824057996273,1.1526490207761526,3.7166399881243706,1.514211192727089,5,2.7486824057996273
Matús Bero,Bochum,2024/2025,MF,2488,29,5,1,32,51,10,0,5.083340181037784,4.167451893910766,9.487992012873292,3.920926515012979,5,4.325563503429294
Leon Goretzka,Bayern Munich,2024/2025,MF,1303,26,4,1,32,12,2,0,3.44148750603199,1.7927624322474005,14.095879878848791,11.131647668778896,4,3.44148750603199
Franck Honorat,Borussia M.Gladbach,2024/2025,FW,1478,19,4,7,31,49,0,0,4.034103916957974,6.732902622781694,10.92656401731074,2.558129455894232,4,4.034103916957974
Raphael Guerreiro,Bayern Munich,2024/2025,DF,1595,23,4,3,21,27,2,0,2.806145377457142,3.317242281511426,16.583484891802073,12.02986791357398,4,2.806145377457142
Robin Hack,Borussia M.Gladbach,2024/2025,FW,2227,33,4,7,58,32,4,0,4.968895967118442,4.546078447252512,12.376857583411038,5.271136090159416,4,4.968895967118442
Bote Baku,"RasenBallsport Leipzig,Wolfsburg",2024/2025,FW,2468,34,4,4,35,27,3,0,3.031186076812446,2.8024442084133625,12.38050562888384,6.962742500938475,4,3.031186076812446
Ansgar Knauff,Eintracht Frankfurt,2024/2025,FW,1623,30,4,5,30,26,3,0,5.238380121067166,5.401509422808886,14.122421637177467,4.3508377857506275,4,5.238380121067166
Felix Nmecha,Borussia Dortmund,2024/2025,MF,1519,26,4,1,18,14,3,0,1.0889532221481204,1.5874149296432734,8.52881558611989,7.484039213508368,4,1.0889532221481204
Adrian Beck,FC Heidenheim,2024/2025,FW,1602,32,4,1,39,20,1,0,4.206237935461104,1.847164172679186,8.869435641914606,4.554916037246585,4,4.206237935461104
Jan Schöppner,FC Heidenheim,2024/2025,MF,2700,33,4,3,40,24,8,0,3.948262576013803,2.950019802898169,8.154726142063737,4.036705597303808,4,3.948262576013803
Gift Orban,Hoffenheim,2024/2025,FW,679,13,4,0,11,2,2,0,3.2778258975595236,0.1476898016408085,3.272320808842778,1.0017493981868029,4,3.2778258975595236
Can Uzun,Eintracht Frankfurt,2024/2025,MF,637,20,4,1,27,14,1,0,3.4531076848506927,0.9417958408594131,5.415256071835756,2.2100669629871845,4,3.4531076848506927
Maximilian Arnold,Wolfsburg,2024/2025,MF,2356,28,3,5,27,45,7,1,1.1958508677780628,4.061138896271586,9.191960662603378,8.58002938516438,3,1.1958508677780628
Jonathan Tah,Bayer Leverkusen,2024/2025,DF,2970,33,3,0,24,4,3,0,1.1589150372892618,0.2743085101246834,11.7880025152117,11.424661388620734,3,1.1589150372892618
Joshua Kimmich,Bayern Munich,2024/2025,DF,2843,33,3,7,34,84,4,0,2.185599143616855,11.342593856155872,31.528940960764885,27.68050304055214,3,2.185599143616855
Mario Götze,Eintracht Frankfurt,2024/2025,FW,1564,24,3,2,8,35,1,0,2.9721628725528717,3.852848513051867,12.429652636870742,7.472723245620728,3,2.9721628725528717
Emre Can,Borussia Dortmund,2024/2025,DF,2084,31,3,0,9,8,4,1,1.8707446567714217,0.5918053798377514,12.573094312101604,12.101288814097645,1,0.3551912643015384
Aleix García,Bayer Leverkusen,2024/2025,MF,1438,28,3,4,15,32,3,0,0.8498970614746213,5.045784663408995,6.266460470855236,4.544854115694761,3,0.8498970614746213
Michy Batshuayi,Eintracht Frankfurt,2024/2025,FW,288,10,3,0,5,1,2,0,1.3108754754066467,0.0360063388943672,1.6587602272629738,0.3118784055113792,3,1.3108754754066467
Jacob Bruun Larsen,"Hoffenheim,VfB Stuttgart",2024/2025,FW,767,27,3,2,20,19,1,0,3.362251145765186,1.9078765753656624,6.563112178817391,1.842541504651308,3,3.362251145765186
Johannes Eggestein,St. Pauli,2024/2025,FW,1890,27,3,4,36,24,3,0,5.848114471882582,2.1683141449466348,8.224175401031971,2.451903762295842,2,4.332561027258635
Robin Koch,Eintracht Frankfurt,2024/2025,DF,2595,30,3,0,17,8,3,0,2.037737676873803,0.2323272405192256,12.173947259783745,11.469248436391354,3,2.037737676873803
Lukas Nmecha,Wolfsburg,2024/2025,FW,427,19,3,0,20,3,1,0,4.476938123814762,0.2152470983564853,5.4614677941426635,0.806901890784502,3,4.476938123814762
Mattias Svanberg,Wolfsburg,2024/2025,MF,1232,20,3,1,21,15,4,0,4.231742708012462,2.277713842689991,7.183938827365637,4.114412795752287,3,4.231742708012462
Kevin Stöger,Borussia M.Gladbach,2024/2025,MF,1531,31,3,3,26,52,3,0,4.505672687664628,5.05398212838918,11.945396466180682,6.950540175661445,1,2.990119319409132
Woo-Yeong Jeong,Union Berlin,2024/2025,FW,1308,23,3,2,25,17,2,0,2.6452455278486013,1.5804441962391138,5.976339317858219,2.3333379440009594,3,2.6452455278486013
Keven Schlotterbeck,Augsburg,2024/2025,DF,1290,18,3,1,12,7,2,1,1.058371618390083,0.6174594163894653,3.063976694829762,2.3811785923317075,3,1.058371618390083
Julian Chabot,VfB Stuttgart,2024/2025,DF,2285,31,3,1,19,6,9,1,2.8814538531005383,0.8693449972197413,13.541587248444555,13.30634319782257,3,2.8814538531005383
Felix Agu,Werder Bremen,2024/2025,DF,1786,22,3,0,10,20,1,0,2.230589810758829,2.0775875598192215,8.308103524148464,4.878118548542261,3,2.230589810758829
Joakim Maehle,Wolfsburg,2024/2025,DF,2187,28,3,4,19,20,6,0,2.742252243682742,2.2128251316025853,7.756310272030532,4.024230643175542,3,2.742252243682742
Patrick Wimmer,Wolfsburg,2024/2025,FW,1815,29,3,4,42,24,5,1,4.3263805359601974,3.0010927617549896,11.253519002348185,6.853250550106168,3,4.3263805359601974
Donyell Malen,Borussia Dortmund,2024/2025,DF,602,14,3,0,19,1,1,0,3.2217883467674255,0.3619210720062256,5.1158352345228195,2.273415695875883,3,3.2217883467674255
Paul Wanner,FC Heidenheim,2024/2025,FW,1796,29,3,2,25,20,2,0,4.244851130992174,1.4708796814084053,7.205643737688661,3.0005939584225416,2,3.487074453383684
Tom Rothe,Union Berlin,2024/2025,DF,1679,26,3,3,22,12,5,1,2.0692028012126684,1.5009428430348637,5.175764583982527,2.6981976814568043,3,2.0692028012126684
Justin Njinmah,Werder Bremen,2024/2025,FW,927,26,3,2,31,12,1,0,4.510545656085014,1.7561358297243714,8.618928104639053,2.53895618673414,3,4.510545656085014
Ko Itakura,Borussia M.Gladbach,2024/2025,DF,2790,31,3,0,21,7,5,0,1.6429097075015306,1.09031742811203,9.607988333329558,8.800086556002498,3,1.6429097075015306
Philipp Hofmann,Bochum,2024/2025,FW,2257,31,3,3,52,27,4,0,4.961120470426977,4.690533764660358,10.245639266446233,3.2190974690020084,3,4.961120470426977
Nelson Weiper,Mainz 05,2024/2025,FW,685,23,3,2,23,10,2,0,4.8523288406431675,2.2069317772984505,7.8193249478936195,0.8903338629752398,3,4.8523288406431675
Hugo Larsson,Eintracht Frankfurt,2024/2025,MF,2419,33,3,1,21,20,2,0,3.0575626865029335,1.6888380870223043,15.637109268456696,12.020821401849387,3,3.0575626865029335
Antonio Nusa,RasenBallsport Leipzig,2024/2025,FW,1543,25,3,3,24,20,0,0,1.925663387402892,3.371808640658855,8.197483662515879,4.192342787981033,3,1.925663387402892
Elias Saad,St. Pauli,2024/2025,FW,906,18,3,2,26,14,1,0,2.7371819969266653,1.1837855270132422,4.010569434612989,0.5438273660838604,3,2.7371819969266653
Oladapo Afolayan,St. Pauli,2024/2025,FW,1644,32,3,1,38,22,3,0,3.067957188934088,3.728218238800764,8.217836495488882,2.534572133794427,3,3.067957188934088
Léo Scienza,FC Heidenheim,2024/2025,FW,1154,25,3,3,38,34,1,0,2.2589838448911905,4.22474249266088,6.065171904861927,1.7292647268623114,3,2.2589838448911905
Haris Tabakovic,Hoffenheim,2024/2025,FW,789,22,3,1,30,9,0,0,4.058871641755104,1.7171009220182896,5.23028976470232,0.5999727938324213,3,4.058871641755104
Nathaniel Brown,Eintracht Frankfurt,2024/2025,DF,1964,26,3,6,13,39,2,0,2.4949194453656673,6.540987821295857,11.759051386266949,6.8294026125222445,3,2.4949194453656673
Pavel Kaderábek,Hoffenheim,2024/2025,DF,1568,24,2,0,14,21,6,0,0.7855275487527251,1.891483798623085,5.957333744503558,3.907287089154124,2,0.7855275487527251
Waldemar Anton,Borussia Dortmund,2024/2025,DF,1940,26,2,2,19,6,4,0,1.876587314531207,1.1188903953880072,10.76238065958023,9.613812036812304,2,1.876587314531207
Maximilian Eggestein,Freiburg,2024/2025,MF,2877,33,2,0,36,19,4,0,2.7688491884619,1.511209450662136,11.366839273832738,8.970980004407465,2,2.7688491884619
Michael Gregoritsch,Freiburg,2024/2025,FW,602,20,2,1,16,4,2,0,1.9820730350911615,0.2638327647000551,3.5150803942233324,1.6075003519654274,2,1.9820730350911615
Granit Xhaka,Bayer Leverkusen,2024/2025,MF,2905,33,2,7,21,50,3,0,0.8061828929930925,4.030918525531888,19.094832016155124,16.296785784885287,2,0.8061828929930925
Leonardo Bittencourt,Werder Bremen,2024/2025,MF,954,27,2,1,27,14,3,0,1.8689279910176992,1.6297570504248142,5.892129752784967,3.599821927025914,2,1.8689279910176992
Dominik Kohr,Mainz 05,2024/2025,DF,2321,28,2,0,13,11,11,1,1.8736225431784987,0.5377052072435617,6.41423811390996,5.736911449581385,2,1.8736225431784987
Matthias Ginter,Freiburg,2024/2025,DF,2549,32,2,1,24,9,5,0,4.017321763560176,1.2374000921845436,9.75523894559592,6.826677386648953,2,4.017321763560176
Jonas Hofmann,Bayer Leverkusen,2024/2025,MF,354,11,2,1,9,7,1,0,1.092762865126133,0.4121622052043676,2.569442719221115,1.2131220642477274,2,1.092762865126133
Eric Dier,Bayern Munich,2024/2025,DF,1454,21,2,1,9,3,1,0,2.0591224059462547,0.1550221797078848,13.936744444072248,13.856435477733612,2,2.0591224059462547
Emiliano Buendía,Bayer Leverkusen,2024/2025,MF,254,11,2,0,7,6,0,0,0.9033828303217888,1.0546951219439509,2.058793142437935,0.9003096520900726,2,0.9033828303217888
Finn Porath,Holstein Kiel,2024/2025,FW,1929,30,2,2,29,22,3,0,2.533776681870222,2.0393906868994236,6.645405821502209,2.6454396676272154,2,2.533776681870222
Christian Günter,Freiburg,2024/2025,DF,2341,29,2,2,20,28,0,0,1.228508367203176,3.1555529991164804,6.491897919215262,4.6860190141014755,2,1.228508367203176
Dayotchanculle Upamecano,Bayern Munich,2024/2025,DF,1768,20,2,0,13,7,6,0,1.8763803392648697,0.6674704235047102,14.85498770698905,14.567031513899565,2,1.8763803392648697
Yussuf Poulsen,RasenBallsport Leipzig,2024/2025,FW,329,22,2,0,14,7,1,0,2.7897273637354374,1.045419522561133,5.272889630869031,1.4640625081956389,2,2.7897273637354374
László Bénes,Union Berlin,2024/2025,FW,522,23,2,1,19,18,4,0,1.0959070464596152,0.986007533967495,1.4692914932966232,0.6869005393236876,2,1.0959070464596152
Gerrit Holtmann,Bochum,2024/2025,FW,1075,22,2,1,27,16,2,0,1.6647159466519952,2.617210149765014,5.927908807992935,2.304628198966384,2,1.6647159466519952
Martin Terrier,Bayer Leverkusen,2024/2025,FW,571,15,2,1,16,8,1,0,2.442089222371578,1.2627908363938332,4.382547497749329,1.971374560147524,2,2.442089222371578
Konrad Laimer,Bayern Munich,2024/2025,DF,1700,29,2,2,18,20,8,0,2.626265462487936,2.5402991846203804,17.9094100818038,14.8556854929775,2,2.626265462487936
André Silva,"RasenBallsport Leipzig,Werder Bremen",2024/2025,FW,493,15,2,2,22,8,1,0,3.7598498165607457,1.1069494001567364,3.7941148430109024,1.4417242109775543,0,1.48651984333992
Jann-Fiete Arp,Holstein Kiel,2024/2025,FW,608,22,2,0,21,11,6,1,3.480781491845846,0.9195221839472651,3.7546131182461977,1.478485932573676,1,1.9652281366288664
Niklas Dorsch,"Augsburg,FC Heidenheim",2024/2025,MF,1408,23,2,2,9,13,5,1,1.0962662072852254,1.131101816892624,3.0800743214786053,1.3530444698408246,2,1.0962662072852254
Chris Führich,VfB Stuttgart,2024/2025,DF,2010,33,2,3,36,33,1,0,3.4481728821992874,5.244775582104921,16.97763792797923,11.23559838347137,2,3.4481728821992874
