Player,Pos,Min,Gls,Ast,Sh,SoT,CrdY,CrdR,TklW,Int,Fls,Fld,Team,Match_ID,Date,Season
Emre Can,CM,90,0,0,1,0,0,0,2,0,0,2,Dortmund,14f21084,May-18-2024,2023-2024
Marcel Sabitzer,CM,90,0,0,3,2,0,0,1,1,0,2,Dortmund,14f21084,May-18-2024,2023-2024
Ian Maatsen,LB,90,1,0,1,1,0,0,2,0,0,1,Dortmund,14f21084,May-18-2024,2023-2024
Nico Schlotterbeck,CB,90,0,0,0,0,0,0,0,1,0,0,Dortmund,14f21084,May-18-2024,2023-2024
Mats Hummels,CB,90,0,0,0,0,0,0,1,0,0,0,Dortmund,14f21084,May-18-2024,2023-2024
Julian Ryerson,RB,72,0,0,1,1,0,0,1,0,0,0,Dortmund,14f21084,May-18-2024,2023-2024
Marius Wolf,"DF,FW",18,0,0,1,0,0,0,0,0,0,0,Dortmund,14f21084,May-18-2024,2023-2024
Gregor Kobel,GK,90,0,0,0,0,0,0,0,0,0,0,Dortmund,14f21084,May-18-2024,2023-2024
16 Players,,990,4,2,21,9,0,0,8,2,4,10,Dortmund,14f21084,May-18-2024,2023-2024
Tim Skarke,FW,77,0,0,3,0,0,0,2,0,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Fabio Torsiello,FW,13,0,0,0,0,0,0,0,0,1,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Oscar Vilhelmsson,FW,65,0,0,1,0,1,0,1,0,2,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Mathias Honsak,"FW,MF",25,0,0,0,0,0,0,0,0,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Marvin Mehlem,AM,65,0,0,1,0,0,0,0,1,1,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Julian Justvan,"FW,MF",25,0,0,0,0,0,0,0,0,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Emir Karic,DM,90,0,0,0,0,0,0,2,0,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Klaus Gjasula,DM,84,0,0,1,0,1,0,2,1,2,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Fabian Schnellhardt,MF,6,0,0,0,0,0,0,0,0,1,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Tobias Kempe,DM,90,0,0,0,0,0,0,0,0,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Matthias Bader,DM,90,0,0,0,0,0,0,1,0,0,3,Darmstadt 98,14f21084,May-18-2024,2023-2024
Matej Maglica,CB,90,0,0,0,0,0,0,0,1,2,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Christoph Klarer,CB,90,0,0,0,0,1,0,0,0,1,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Christoph Zimmermann,CB,66,0,0,0,0,0,0,0,0,1,1,Darmstadt 98,14f21084,May-18-2024,2023-2024
Thomas Isherwood,DF,24,0,0,0,0,0,0,0,2,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
Marcel Schuhen,GK,90,0,0,0,0,0,0,0,0,0,0,Darmstadt 98,14f21084,May-18-2024,2023-2024
16 Players,,990,0,0,6,0,3,0,8,5,11,4,Darmstadt 98,14f21084,May-18-2024,2023-2024
Kevin Behrens,FW,85,0,0,0,0,0,0,0,0,0,0,Union Berlin,7df62594,September-3-2023,2023-2024
Jérôme Roussillon,"DF,MF",5,0,0,0,0,0,0,0,0,0,0,Union Berlin,7df62594,September-3-2023,2023-2024
David Datro Fofana,AM,60,0,0,1,0,0,0,1,0,1,0,Union Berlin,7df62594,September-3-2023,2023-2024
Benedict Hollerbach,"FW,MF",30,0,0,0,0,0,0,0,0,3,0,Union Berlin,7df62594,September-3-2023,2023-2024
Kevin Volland,AM,63,0,0,1,1,0,1,1,1,2,1,Union Berlin,7df62594,September-3-2023,2023-2024
Robin Gosens,DM,85,0,0,0,0,1,0,3,0,4,1,Union Berlin,7df62594,September-3-2023,2023-2024
Mikkel Kaufmann,FW,5,0,0,0,0,0,0,0,0,0,0,Union Berlin,7df62594,September-3-2023,2023-2024
Aïssa Laïdouni,DM,70,0,0,0,0,0,0,1,1,2,1,Union Berlin,7df62594,September-3-2023,2023-2024
Janik Haberer,"FW,MF",20,0,0,0,0,1,0,0,0,0,2,Union Berlin,7df62594,September-3-2023,2023-2024
Alex Král,DM,90,0,0,1,0,1,0,1,0,1,1,Union Berlin,7df62594,September-3-2023,2023-2024
Josip Juranović,DM,70,0,0,0,0,0,0,0,0,0,1,Union Berlin,7df62594,September-3-2023,2023-2024
Christopher Trimmel,"DF,FW",20,0,0,0,0,0,0,0,1,0,0,Union Berlin,7df62594,September-3-2023,2023-2024
Diogo Leite,CB,90,0,0,0,0,0,0,1,1,1,0,Union Berlin,7df62594,September-3-2023,2023-2024
Robin Knoche,CB,90,0,0,0,0,0,0,0,2,0,1,Union Berlin,7df62594,September-3-2023,2023-2024
Danilho Doekhi,CB,90,0,0,0,0,0,0,0,2,2,0,Union Berlin,7df62594,September-3-2023,2023-2024
Frederik Rønnow,GK,90,0,0,0,0,0,0,0,0,0,1,Union Berlin,7df62594,September-3-2023,2023-2024
16 Players,,963,0,0,3,1,3,1,8,8,16,9,Union Berlin,7df62594,September-3-2023,2023-2024
Yussuf Poulsen,FW,74,0,0,1,0,0,0,0,0,1,2,RB Leipzig,7df62594,September-3-2023,2023-2024
Benjamin Šeško,FW,16,2,0,2,2,0,0,0,0,0,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Loïs Openda,FW,74,0,0,1,0,0,0,0,0,1,3,RB Leipzig,7df62594,September-3-2023,2023-2024
Christoph Baumgartner,"FW,MF",16,0,0,0,0,0,0,0,0,0,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Dani Olmo,LW,90,0,1,1,1,0,0,0,3,2,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Xavi Simons,RW,87,1,1,3,2,0,0,2,0,0,2,RB Leipzig,7df62594,September-3-2023,2023-2024
Emil Forsberg,"FW,MF",3,0,0,1,0,0,0,0,0,0,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Kevin Kampl,CM,90,0,0,1,0,0,0,0,1,0,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Xaver Schlager,CM,90,0,0,1,0,0,0,4,1,1,2,RB Leipzig,7df62594,September-3-2023,2023-2024
David Raum,LB,90,0,0,0,0,0,0,1,0,0,1,RB Leipzig,7df62594,September-3-2023,2023-2024
Willi Orban,CB,90,0,0,1,0,0,0,1,0,1,3,RB Leipzig,7df62594,September-3-2023,2023-2024
Mohamed Simakan,CB,66,0,0,1,1,0,0,5,0,0,1,RB Leipzig,7df62594,September-3-2023,2023-2024
Lukas Klostermann,"DF,MF",24,0,0,0,0,0,0,0,0,1,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Benjamin Henrichs,RB,87,0,1,1,1,1,0,3,3,2,1,RB Leipzig,7df62594,September-3-2023,2023-2024
Castello Lukeba,DF,3,0,0,0,0,0,0,0,0,0,0,RB Leipzig,7df62594,September-3-2023,2023-2024
Janis Blaswich,GK,90,0,0,0,0,0,0,0,0,0,0,RB Leipzig,7df62594,September-3-2023,2023-2024
16 Players,,990,3,3,14,7,1,0,16,8,9,15,RB Leipzig,7df62594,September-3-2023,2023-2024
Lucas Höler,FW,88,0,0,0,0,0,0,2,0,0,1,Freiburg,367e0516,October-1-2023,2023-2024
Michael Gregoritsch,"FW,MF",2,0,0,0,0,0,0,0,0,0,0,Freiburg,367e0516,October-1-2023,2023-2024
Vincenzo Grifo,AM,72,1,1,3,1,0,0,1,0,0,2,Freiburg,367e0516,October-1-2023,2023-2024
Junior Adamu,FW,18,0,0,0,0,0,0,0,0,1,0,Freiburg,367e0516,October-1-2023,2023-2024
Ritsu Doan,AM,72,0,0,1,1,0,0,0,0,0,0,Freiburg,367e0516,October-1-2023,2023-2024
Maximilian Philipp,"FW,MF",18,0,0,0,0,0,0,0,0,0,1,Freiburg,367e0516,October-1-2023,2023-2024
Lukas Kübler,DM,90,0,0,0,0,0,0,1,2,1,3,Freiburg,367e0516,October-1-2023,2023-2024
Maximilian Eggestein,DM,90,0,0,1,0,0,0,1,1,3,0,Freiburg,367e0516,October-1-2023,2023-2024
Yannik Keitel,DM,19,0,0,0,0,0,0,0,0,0,0,Freiburg,367e0516,October-1-2023,2023-2024
Merlin Röhl,MF,71,0,0,0,0,1,0,2,0,2,4,Freiburg,367e0516,October-1-2023,2023-2024
Roland Sallai,DM,88,0,0,0,0,0,0,0,0,1,2,Freiburg,367e0516,October-1-2023,2023-2024
Manuel Gulde,DF,2,0,0,0,0,0,0,1,1,1,0,Freiburg,367e0516,October-1-2023,2023-2024
Kiliann Sildillia,CB,90,0,0,0,0,1,0,1,1,3,0,Freiburg,367e0516,October-1-2023,2023-2024
Philipp Lienhart,CB,90,1,0,2,1,0,0,1,1,1,1,Freiburg,367e0516,October-1-2023,2023-2024
Matthias Ginter,CB,90,0,0,0,0,0,0,2,0,0,2,Freiburg,367e0516,October-1-2023,2023-2024
Noah Atubolu,GK,90,0,0,0,0,0,0,0,0,0,0,Freiburg,367e0516,October-1-2023,2023-2024
16 Players,,990,2,1,7,3,2,0,12,6,13,16,Freiburg,367e0516,October-1-2023,2023-2024
Phillip Tietz,FW,70,0,0,1,1,0,0,0,0,1,1,Augsburg,367e0516,October-1-2023,2023-2024
Dion Drena Beljo,FW,20,0,0,0,0,0,0,0,0,0,1,Augsburg,367e0516,October-1-2023,2023-2024
Ermedin Demirović,AM,90,0,0,4,1,0,0,1,1,2,3,Augsburg,367e0516,October-1-2023,2023-2024
Ruben Vargas,AM,56,0,0,1,0,0,0,0,0,2,2,Augsburg,367e0516,October-1-2023,2023-2024
Sven Michel,"FW,MF",34,0,0,0,0,1,0,0,0,1,0,Augsburg,367e0516,October-1-2023,2023-2024
Iago,DM,56,0,0,0,0,0,0,0,0,1,0,Augsburg,367e0516,October-1-2023,2023-2024
Mads Pedersen,"DF,MF",34,0,0,0,0,0,0,0,1,0,2,Augsburg,367e0516,October-1-2023,2023-2024
Elvis Rexhbeçaj,DM,90,0,0,1,0,0,0,1,0,2,3,Augsburg,367e0516,October-1-2023,2023-2024
Tim Breithaupt,DM,71,0,0,0,0,1,0,2,1,3,1,Augsburg,367e0516,October-1-2023,2023-2024
Arne Maier,MF,19,0,0,0,0,0,0,1,0,1,0,Augsburg,367e0516,October-1-2023,2023-2024
Kevin Mbabu,DM,90,0,0,0,0,0,0,2,1,2,0,Augsburg,367e0516,October-1-2023,2023-2024
Ohis Felix Uduokhai,CB,90,0,0,0,0,0,0,1,3,0,0,Augsburg,367e0516,October-1-2023,2023-2024
Jeffrey Gouweleeuw,CB,90,0,0,3,1,0,0,0,2,1,0,Augsburg,367e0516,October-1-2023,2023-2024
Patric Pfeiffer,CB,90,0,0,3,0,0,0,0,2,1,0,Augsburg,367e0516,October-1-2023,2023-2024
Finn Dahmen,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,367e0516,October-1-2023,2023-2024
15 Players,,990,0,0,13,3,2,0,8,11,17,13,Augsburg,367e0516,October-1-2023,2023-2024
Harry Kane,FW,84,1,0,2,2,0,0,0,0,0,1,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Eric Maxim Choupo-Moting,"FW,MF",6,0,0,0,0,0,0,0,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Serge Gnabry,AM,69,0,0,4,1,0,0,0,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Mathys Tel,"FW,MF",21,0,1,0,0,0,0,0,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Thomas Müller,AM,60,0,0,1,1,0,0,3,0,1,1,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Jamal Musiala,MF,30,0,0,0,0,0,0,2,1,1,1,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Leroy Sané,AM,90,0,0,2,1,0,0,1,0,1,2,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Leon Goretzka,DM,90,1,0,2,2,0,0,0,0,0,1,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Joshua Kimmich,DM,60,0,0,1,1,0,0,3,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Noussair Mazraoui,"DF,MF",30,0,0,0,0,0,0,0,1,1,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Alphonso Davies,LB,90,0,0,0,0,0,0,1,3,2,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Kim Min-jae,CB,90,0,0,1,0,0,0,1,1,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Dayot Upamecano,CB,90,0,0,1,0,0,0,1,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Konrad Laimer,RB,84,0,0,2,1,0,0,4,1,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Matthijs de Ligt,DF,6,0,0,0,0,0,0,0,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Sven Ulreich,GK,90,0,0,0,0,0,0,0,0,0,0,Bayern Munich,d6d922d0,September-15-2023,2023-2024
16 Players,,990,2,1,16,9,0,0,16,7,6,6,Bayern Munich,d6d922d0,September-15-2023,2023-2024
Victor Boniface,FW,90,0,0,8,2,0,0,0,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Florian Wirtz,AM,89,0,0,1,0,1,0,1,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Nadiem Amiri,MF,1,0,0,0,0,0,0,0,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Jonas Hofmann,AM,89,0,0,0,0,1,0,1,1,2,3,Leverkusen,d6d922d0,September-15-2023,2023-2024
Piero Hincapié,DF,1,0,0,0,0,0,0,0,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Álex Grimaldo,DM,90,1,0,2,1,0,0,1,1,0,1,Leverkusen,d6d922d0,September-15-2023,2023-2024
Granit Xhaka,DM,90,0,0,1,1,0,0,1,4,2,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Robert Andrich,DM,45,0,0,0,0,0,0,0,2,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Exequiel Palacios,"DF,MF",45,1,0,1,1,0,0,1,4,0,2,Leverkusen,d6d922d0,September-15-2023,2023-2024
Jeremie Frimpong,DM,81,0,0,0,0,0,0,1,1,1,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Amine Adli,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Edmond Tapsoba,CB,89,0,0,0,0,1,0,3,1,1,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Adam Hložek,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Jonathan Tah,CB,90,0,0,0,0,0,0,0,1,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Odilon Kossounou,CB,90,0,0,0,0,0,0,2,3,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,0,Leverkusen,d6d922d0,September-15-2023,2023-2024
16 Players,,990,2,0,13,5,3,0,11,18,6,6,Leverkusen,d6d922d0,September-15-2023,2023-2024
Davie Selke,FW,90,0,0,2,0,0,0,0,0,0,1,Köln,0c06c0c9,September-30-2023,2023-2024
Steffen Tigges,FW,60,0,0,1,0,0,0,0,1,0,1,Köln,0c06c0c9,September-30-2023,2023-2024
Faride Alidou,FW,30,0,0,2,2,0,0,0,1,0,1,Köln,0c06c0c9,September-30-2023,2023-2024
Linton Maina,AM,85,0,0,1,0,0,0,1,0,0,0,Köln,0c06c0c9,September-30-2023,2023-2024
Max Finkgräfe,DF,5,0,0,0,0,0,0,0,0,0,0,Köln,0c06c0c9,September-30-2023,2023-2024
Florian Kainz,AM,60,0,0,2,0,0,0,2,0,4,1,Köln,0c06c0c9,September-30-2023,2023-2024
Luca Waldschmidt,"FW,MF",30,0,0,2,0,0,0,2,1,0,1,Köln,0c06c0c9,September-30-2023,2023-2024
Dejan Ljubicic,AM,90,0,0,2,2,1,0,2,0,3,0,Köln,0c06c0c9,September-30-2023,2023-2024
Denis Huseinbasic,DM,75,0,0,0,0,1,0,0,2,2,0,Köln,0c06c0c9,September-30-2023,2023-2024
Damion Downs,FW,15,0,0,0,0,0,0,0,0,0,0,Köln,0c06c0c9,September-30-2023,2023-2024
Leart Paqarada,LB,90,0,0,1,1,0,0,2,0,0,0,Köln,0c06c0c9,September-30-2023,2023-2024
Julian Chabot,CB,90,0,0,0,0,0,0,0,2,1,1,Köln,0c06c0c9,September-30-2023,2023-2024
Timo Hübers,CB,90,0,0,1,0,0,0,1,4,5,0,Köln,0c06c0c9,September-30-2023,2023-2024
Rasmus Carstensen,RB,90,0,0,0,0,0,0,1,1,1,1,Köln,0c06c0c9,September-30-2023,2023-2024
Marvin Schwäbe,GK,90,0,0,0,0,0,0,0,0,0,0,Köln,0c06c0c9,September-30-2023,2023-2024
15 Players,,990,0,0,14,5,2,0,11,12,16,7,Köln,0c06c0c9,September-30-2023,2023-2024
Serhou Guirassy,FW,90,0,0,3,0,0,0,0,0,0,4,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Chris Führich,AM,85,0,1,2,0,0,0,0,1,0,2,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Maximilian Mittelstädt,"DF,MF",5,0,0,0,0,0,0,1,0,2,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Enzo Millot,AM,85,0,0,2,1,1,0,1,2,1,3,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Lilian Egloff,MF,5,0,0,0,0,0,0,1,0,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Jamie Leweling,AM,72,0,0,0,0,0,0,0,0,1,2,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Silas Katompa,"FW,MF",18,0,0,2,0,0,0,0,0,0,1,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Angelo Stiller,DM,90,0,0,1,0,0,0,2,1,3,1,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Atakan Karazor,DM,61,0,0,2,0,0,0,2,2,0,2,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Deniz Undav,"FW,MF",29,2,0,2,2,0,0,1,0,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Hiroki Ito,LB,90,0,0,3,1,0,0,1,2,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Waldemar Anton,CB,90,0,0,0,0,0,0,1,1,1,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Anthony Rouault,CB,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Pascal Stenzel,RB,85,0,0,1,0,0,0,1,1,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Dan-Axel Zagadou,DF,5,0,0,0,0,0,0,0,1,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,0c06c0c9,September-30-2023,2023-2024
16 Players,,990,2,1,18,4,1,0,11,11,8,15,Stuttgart,0c06c0c9,September-30-2023,2023-2024
Marvin Ducksch,FW,90,0,1,3,1,1,0,0,0,0,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Justin Njinmah,FW,58,0,0,1,0,0,0,0,0,0,1,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Rafael Borré,FW,32,0,0,1,0,0,0,1,0,1,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Anthony Jung,LW,90,0,0,0,0,1,0,1,0,1,1,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Romano Schmid,AM,90,1,0,4,1,0,0,1,0,1,3,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Naby Keïta,AM,58,0,0,0,0,1,0,0,1,1,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Jens Stage,MF,32,1,0,2,1,0,0,0,1,0,1,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Mitchell Weiser,RW,90,0,0,1,0,1,0,0,0,2,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Senne Lynen,DM,71,0,0,0,0,0,0,1,5,3,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Nick Woltemade,"FW,MF",19,0,0,0,0,0,0,0,0,2,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Miloš Veljković,CB,90,0,0,0,0,0,0,1,1,0,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Nicolai Rapp,CB,71,0,0,0,0,1,0,2,2,2,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Christian Groß,"DF,MF",19,0,1,0,0,0,0,1,0,0,1,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Marco Friedl,CB,82,0,0,1,0,0,0,2,1,2,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Leonardo Bittencourt,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Jiří Pavlenka,GK,90,0,0,0,0,0,0,0,0,0,0,Werder Bremen,0cff2d10,October-7-2023,2023-2024
16 Players,,990,2,2,13,3,5,0,10,11,15,7,Werder Bremen,0cff2d10,October-7-2023,2023-2024
Wout Weghorst,FW,90,0,0,0,0,0,0,0,0,0,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Maximilian Beier,FW,80,1,0,4,1,0,0,0,0,0,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Ihlas Bebou,"FW,MF",10,0,0,1,0,0,0,0,1,1,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Robert Skov,LM,59,0,1,0,0,0,0,0,0,0,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Marius Bülter,"FW,MF",31,1,0,2,1,0,0,0,1,0,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Anton Stach,CM,90,0,0,0,0,0,0,0,2,0,2,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Florian Grillitsch,CM,80,0,0,1,0,0,0,0,1,2,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Finn Ole Becker,MF,10,0,0,0,0,0,0,0,0,0,0,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Grischa Prömel,CM,90,1,1,1,1,1,0,2,1,1,2,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Pavel Kadeřábek,RM,90,0,0,0,0,0,0,3,0,0,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Kevin Vogt,CB,90,0,0,1,1,1,0,2,0,1,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
John Brooks,CB,90,0,0,0,0,0,0,0,1,0,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Ozan Kabak,CB,65,0,0,0,0,0,0,1,2,1,1,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Kevin Akpoguma,DF,25,0,0,0,0,1,0,1,0,1,0,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Oliver Baumann,GK,90,0,0,0,0,1,0,0,0,0,0,Hoffenheim,0cff2d10,October-7-2023,2023-2024
15 Players,,990,3,2,10,4,4,0,9,9,7,14,Hoffenheim,0cff2d10,October-7-2023,2023-2024
Omar Marmoush,FW,79,0,0,1,0,0,0,0,0,2,1,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Jessic Ngankam,FW,11,0,0,0,0,0,0,0,0,1,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Fares Chaïbi,AM,90,0,0,2,0,0,0,1,1,0,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Ansgar Knauff,DM,69,0,0,2,0,0,0,0,1,1,1,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Mario Götze,"FW,MF",21,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Hugo Larsson,DM,90,0,0,1,0,0,0,0,2,2,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Ellyes Skhiri,DM,90,0,0,2,0,0,0,1,1,1,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Junior Dina Ebimbe,DM,90,0,0,5,1,0,0,2,0,4,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Philipp Max,LB,54,0,0,1,0,0,0,1,0,0,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Niels Nkounkou,"DF,MF",36,0,0,0,0,0,0,0,1,2,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Willian Pacho,CB,90,0,0,0,0,0,0,1,1,0,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Tuta,CB,90,0,0,0,0,0,0,0,1,0,2,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Aurélio Buta,RB,79,0,0,0,0,0,0,2,1,1,2,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Paxten Aaronson,MF,11,0,0,0,0,0,0,0,0,0,2,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Kevin Trapp,GK,90,0,0,0,0,0,0,0,0,0,0,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
15 Players,,990,0,0,14,1,0,0,8,9,14,8,Eintracht Frankfurt,681f0b6f,November-25-2023,2023-2024
Deniz Undav,FW,79,2,0,4,4,0,0,0,0,1,0,Stuttgart,681f0b6f,November-25-2023,2023-2024
Silas Katompa,"FW,MF",11,0,0,1,1,0,0,0,0,2,0,Stuttgart,681f0b6f,November-25-2023,2023-2024
Enzo Millot,FW,89,0,1,0,0,0,0,1,0,0,1,Stuttgart,681f0b6f,November-25-2023,2023-2024
Jeong Woo-yeong,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,Stuttgart,681f0b6f,November-25-2023,2023-2024
Chris Führich,LM,58,0,0,1,0,0,0,1,0,0,0,Stuttgart,681f0b6f,November-25-2023,2023-2024
Serhou Guirassy,FW,32,0,0,1,0,0,0,0,0,0,0,Stuttgart,681f0b6f,November-25-2023,2023-2024
Atakan Karazor,CM,90,0,0,2,0,0,0,2,0,0,2,Stuttgart,681f0b6f,November-25-2023,2023-2024
Angelo Stiller,CM,90,0,0,0,0,0,0,0,2,1,3,Stuttgart,681f0b6f,November-25-2023,2023-2024
Jamie Leweling,RM,59,0,0,1,0,0,0,0,1,0,1,Stuttgart,681f0b6f,November-25-2023,2023-2024
Josha Vagnoman,"DF,MF",31,0,0,0,0,0,0,0,0,0,1,Stuttgart,681f0b6f,November-25-2023,2023-2024
Maximilian Mittelstädt,LB,90,0,1,1,0,1,0,4,5,2,2,Stuttgart,681f0b6f,November-25-2023,2023-2024
Hiroki Ito,CB,90,0,0,0,0,0,0,0,3,0,0,Stuttgart,681f0b6f,November-25-2023,2023-2024
Dan-Axel Zagadou,CB,90,0,0,0,0,0,0,1,3,1,1,Stuttgart,681f0b6f,November-25-2023,2023-2024
Waldemar Anton,RB,90,0,0,0,0,0,0,1,2,1,1,Stuttgart,681f0b6f,November-25-2023,2023-2024
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,1,Stuttgart,681f0b6f,November-25-2023,2023-2024
15 Players,,990,2,2,11,5,1,0,10,16,8,13,Stuttgart,681f0b6f,November-25-2023,2023-2024
Youssoufa Moukoko,FW,65,0,0,3,1,0,0,0,0,2,0,Dortmund,d5fb6e78,January-28-2024,2023-2024
Gio Reyna,MF,25,0,0,1,0,0,0,0,0,0,0,Dortmund,d5fb6e78,January-28-2024,2023-2024
